id,name,lon,lat
519,Stile near: NY09294 14052,-3.4025917,54.513621
520,Stile near: NY13616 11025,-3.3349647,54.487186
521,Stile near: NY08925 14610,-3.4084722,54.518568
522,Stile near: SD52827 94116,-2.7270771,54.340406
523,Stile near: SD53026 94401,-2.7240546,54.34298
524,Stile near: SD52796 93971,-2.7275343,54.339095
525,Stile near: SD53014 94339,-2.7242405,54.342421
526,Stile near: SD52609 93781,-2.7303782,54.337369
527,Stile near: SD52901 94218,-2.7259478,54.341328
528,Stile near: SD44294 87502,-2.8570686,54.280107
529,Stile near: SD44012 86561,-2.8612314,54.271621
530,Stile near: SD43973 86158,-2.8617478,54.267993
531,Stile near: SD43963 86207,-2.8619122,54.268437
532,Stile near: SD44857 88064,-2.8485274,54.285214
533,Stile near: SD45118 88907,-2.8446688,54.292818
534,Stile near: SD45174 89072,-2.8438497,54.294308
535,Stile near: NY45994 04633,-2.8340768,54.434228
536,Stile near: NY68391 27224,-2.4912577,54.639138
537,Stile near: NY69692 27218,-2.4710941,54.639159
538,Stile near: NY68439 27240,-2.4905063,54.639279
539,Stile near: NY68334 27274,-2.4921409,54.639579
540,Stile near: NY69518 27328,-2.4737977,54.640138
541,Stile near: NY69225 27342,-2.4783382,54.640245
542,Stile near: NY69216 27357,-2.4784871,54.640379
543,Stile near: NY09296 14060,-3.4025721,54.513694
544,Stile near: SD51469 86546,-2.7467219,54.272248
545,Stile near: SD51566 86511,-2.7452398,54.271946
546,Stile near: SD51876 86555,-2.7404861,54.27237
547,Stile near: SD51690 86475,-2.7433287,54.271633
548,Stile near: SD52197 86796,-2.7355848,54.274565
549,Stile near: SD52010 86662,-2.7384414,54.273344
550,Stile near: SD51809 86505,-2.7414975,54.271916
551,Stile near: SD52409 86806,-2.7323352,54.274677
552,Stile near: SD52561 86731,-2.7299935,54.274009
553,Stile near: SD51674 86475,-2.7435763,54.271631
554,Stile near: NY23781 20564,-3.1805758,54.574524
555,Stile near: NY23955 20686,-3.1779184,54.575648
556,Stile near: NY25041 18537,-3.1605696,54.556501
557,Stile near: NY27066 21366,-3.1299684,54.582211
558,Stile near: NY27163 21785,-3.1285735,54.585993
559,Stile near: SD51755 90302,-2.7429387,54.306025
560,Stile near: NY46115 04645,-2.8322086,54.434354
561,Stile near: NY46111 04647,-2.8322741,54.434373
562,Stile near: SD72949 85393,-2.416793,54.263478
563,Stile near: SD73085 85625,-2.414724,54.265567
564,Stile near: SD73128 85695,-2.4140714,54.266204
565,Stile near: SD73214 85829,-2.4127741,54.267415
566,Stile near: SD22997 91997,-3.1852538,54.317724
567,Stile near: SD22995 92001,-3.1852913,54.317764
568,Stile near: SD22984 91249,-3.1852637,54.311001
569,Stile near: SD22941 92154,-3.1861518,54.319127
570,Stile near: SD30418 89924,-3.0707076,54.300171
571,Stile near: SD29394 89270,-3.0862876,54.294146
572,Stile near: SD29149 88995,-3.0899946,54.29164
573,Stile near: SD29778 96553,-3.0821064,54.359646
574,Stile near: NY22596 24357,-3.1998973,54.608419
575,Stile near: SD61513 78240,-2.5914343,54.19846
576,Stile near: SD43899 91267,-2.8638455,54.313895
577,Stile near: SD43880 91298,-2.8641386,54.31417
578,Stile near: SD43992 91089,-2.862384,54.312306
579,Stile near: SD43955 91155,-2.8629576,54.312892
580,Stile near: SD40030 93300,-2.9237148,54.331726
581,Stile near: SD24015 96872,-3.1708585,54.361685
582,Stile near: SD40184 89166,-2.9205177,54.294595
583,Stile near: SD42016 88396,-2.8922251,54.287887
584,Stile near: SD41913 88498,-2.8938217,54.28879
585,Stile near: SD41950 88850,-2.8933225,54.291957
586,Stile near: SD41938 88931,-2.8935228,54.292682
587,Stile near: SD41986 89584,-2.8929248,54.298557
588,Stile near: SD42201 89645,-2.889623,54.29913
589,Stile near: SD41362 91916,-2.902961,54.319439
590,Stile near: SD41677 92126,-2.8981637,54.321366
591,Stile near: SD41803 93274,-2.8964491,54.331696
592,Stile near: SD41829 93306,-2.8960544,54.331986
593,Stile near: SD41567 93222,-2.9000651,54.3312
594,Stile near: SD41913 91433,-2.8944061,54.315169
595,Stile near: SD41895 91528,-2.8946914,54.31602
596,Stile near: SD43966 89936,-2.8625672,54.301939
597,Stile near: SD44620 89948,-2.8525207,54.302123
598,Stile near: SD26345 87703,-3.1327452,54.279639
599,Stile near: SD27551 84494,-3.113451,54.250973
600,Stile near: SD26306 87269,-3.1332341,54.275736
601,Stile near: SD27408 84419,-3.1156222,54.250282
602,Stile near: SD27362 84420,-3.1163296,54.250287
603,Stile near: SD27975 85841,-3.1072696,54.263141
604,Stile near: SD28012 85752,-3.1066784,54.262343
605,Stile near: SD26620 88044,-3.128605,54.282743
606,Stile near: SD27950 86574,-3.1078205,54.269722
607,Stile near: SD45011 93624,-2.8471886,54.335201
608,Stile near: SD45171 93927,-2.8447848,54.337936
609,Stile near: SD45231 94362,-2.8439346,54.341856
610,Stile near: SD45785 94849,-2.8355089,54.34629
611,Stile near: SD45503 94794,-2.8398384,54.345766
612,Stile near: SD43972 94721,-2.8633785,54.344945
613,Stile near: SD42745 88273,-2.8810044,54.286864
614,Stile near: SD42354 88749,-2.8870989,54.291097
615,Stile near: NY21962 26319,-3.2102382,54.625949
616,Stile near: SD49290 79447,-2.7789819,54.208238
617,Stile near: SD48324 79926,-2.793872,54.212447
618,Stile near: SD48546 80636,-2.7905898,54.218851
619,Stile near: SD48407 81127,-2.7928119,54.223254
620,Stile near: SD48394 81132,-2.7930103,54.223293
621,Stile near: SD48872 81316,-2.7857014,54.224992
622,Stile near: NY31001 25216,-3.0699987,54.617362
623,Stile near: NY31410 25331,-3.0636993,54.618447
624,Stile near: NY34252 26769,-3.0200083,54.631748
625,Stile near: NY34221 26841,-3.0205146,54.632392
626,Stile near: NY17959 01483,-3.2653015,54.402176
627,Stile near: NY43411 51432,-2.8829563,54.854471
628,Stile near: NY28978 05141,-3.0964791,54.436704
629,Stile near: SD41386 85812,-2.90139,54.264597
630,Stile near: SD42132 85807,-2.8899493,54.264636
631,Stile near: SD42127 85806,-2.8900274,54.264629
632,Stile near: SD42021 85806,-2.8916445,54.264611
633,Stile near: SD41978 85870,-2.8923204,54.265187
634,Stile near: NY18942 08921,-3.2521967,54.469163
635,Stile near: NY19090 08945,-3.2499217,54.469399
636,Stile near: NY19030 08947,-3.2508519,54.469405
637,Stile near: NY16629 07719,-3.2875341,54.457981
638,Stile near: NY18634 08342,-3.2567913,54.463908
639,Stile near: NY18638 08345,-3.2567292,54.463937
640,Stile near: SD49285 88575,-2.7806135,54.290268
641,Stile near: NY13071 04800,-3.3415457,54.431164
642,Stile near: NY14243 04791,-3.3234851,54.431278
643,Stile near: NY13147 04839,-3.3403928,54.431523
644,Stile near: NY13246 04930,-3.3388966,54.432358
645,Stile near: NY13347 05010,-3.3373643,54.433096
646,Stile near: NY13405 05065,-3.3364838,54.433599
647,Stile near: NY14248 05137,-3.3235131,54.434385
648,Stile near: NY10945 02035,-3.3734769,54.405949
649,Stile near: NY10338 02375,-3.3829364,54.4089
650,Stile near: NY36597 07711,-2.9795846,54.460804
651,Stile near: NY13351 04259,-3.3370705,54.426351
652,Stile near: NY19994 00550,-3.2337081,54.394113
653,Stile near: NY18458 01129,-3.2575272,54.399072
654,Stile near: NY17706 01169,-3.2691086,54.399312
655,Stile near: NY38783 09569,-2.9462582,54.477768
656,Stile near: SD56747 78049,-2.664453,54.196366
657,Stile near: SD45965 77447,-2.8295993,54.189927
658,Stile near: NY35935 15532,-2.9914997,54.530998
659,Stile near: SD56900 78811,-2.6622294,54.203221
660,Stile near: SD27820 84610,-3.1093518,54.252057
661,Stile near: SD50355 86317,-2.7637905,54.27008
662,Stile near: NY13671 22399,-3.3374622,54.589381
663,Stile near: SD37322 89144,-2.9644755,54.294051
664,Stile near: SD29518 79823,-3.0821685,54.209283
665,Stile near: NY32779 07244,-3.0383698,54.45611
666,Stile near: NY29229 06239,-3.0928759,54.446599
667,Stile near: NY07636 35994,-3.4351129,54.710447
668,Stile near: NY06697 36603,-3.4498832,54.715748
669,Stile near: NY02045 10713,-3.5134203,54.482275
670,Stile near: SD17131 88192,-3.2743469,54.282616
671,Stile near: NY08876 00233,-3.4047966,54.389393
672,Stile near: NY08583 00121,-3.4092636,54.38834
673,Stile near: NY34023 01608,-3.0179213,54.405638
674,Stile near: NY34712 04380,-3.0079266,54.430635
675,Stile near: NY34196 04482,-3.0159003,54.431477
676,Stile near: NY78023 43526,-2.3432593,54.786149
677,Stile near: NY78014 44067,-2.3434408,54.791009
678,Stile near: NY27073 19663,-3.1294301,54.566912
679,Stile near: NY36717 03941,-2.9769275,54.426938
680,Stile near: SD33583 87458,-3.0215387,54.278426
681,Stile near: SD47873 79573,-2.8007248,54.20923
682,Stile near: SD47798 79058,-2.8017855,54.204598
683,Stile near: SD49482 79156,-2.7759963,54.205649
684,Stile near: SD49465 79162,-2.776253,54.205696
685,Stile near: SD49548 79940,-2.7751076,54.212696
686,Stile near: SD63381 93207,-2.5646358,54.333105
687,Stile near: SD19113 87375,-3.2436943,54.275597
688,Stile near: SD18152 86990,-3.2583478,54.271983
689,Stile near: SD19018 87328,-3.2451497,54.275162
690,Stile near: SD24188 86749,-3.1656134,54.270754
691,Stile near: SD24991 86545,-3.1532397,54.269033
692,Stile near: SD23988 86197,-3.1685439,54.265763
693,Stile near: SD32702 99765,-3.0378524,54.388904
694,Stile near: SD39987 80765,-2.9218574,54.219082
695,Stile near: SD39897 80812,-2.9232562,54.219487
696,Stile near: SD39673 78425,-2.9261992,54.198012
697,Stile near: SD67790 91606,-2.4966648,54.319016
698,Stile near: SD67771 91381,-2.4969318,54.316993
699,Stile near: SD67842 91700,-2.4958812,54.319862
700,Stile near: SD67773 91520,-2.4969194,54.318244
701,Stile near: SD67764 91150,-2.4970198,54.31491
702,Stile near: SD67819 91709,-2.4962381,54.319944
703,Stile near: SD67807 91777,-2.4964238,54.320552
704,Stile near: SD21844 87648,-3.2018363,54.278473
705,Stile near: SD21621 87742,-3.2052878,54.279289
706,Stile near: SD21406 87602,-3.2085553,54.277995
707,Stile near: SD24114 94044,-3.168605,54.336283
708,Stile near: NY18196 00022,-3.261255,54.389083
709,Stile near: NY03147 02335,-3.4936792,54.407224
710,Stile near: NY03186 02468,-3.4931079,54.408421
711,Stile near: SD37190 79941,-2.9645723,54.211335
712,Stile near: SD35101 86847,-2.9980984,54.273132
713,Stile near: SD35088 87102,-2.9983511,54.275421
714,Stile near: SD35334 88065,-2.9947902,54.284111
715,Stile near: SD35376 88717,-2.9942874,54.289969
716,Stile near: NY13780 11042,-3.3324469,54.487366
717,Stile near: SD25740 90123,-3.1426315,54.301299
718,Stile near: NY23762 31465,-3.1837091,54.672464
719,Stile near: NY30440 22909,-3.0781335,54.596553
720,Stile near: SD49823 92869,-2.7730615,54.328905
721,Stile near: SD36606 88349,-2.9753052,54.286824
722,Stile near: NY23571 21501,-3.1840615,54.582904
723,Stile near: NY23413 21702,-3.1865568,54.584686
724,Stile near: NY23412 21709,-3.186578,54.584749
725,Stile near: NY32218 00198,-3.0454019,54.392726
726,Stile near: SD55238 98166,-2.6906125,54.377017
727,Stile near: NY38001 05097,-2.957372,54.437486
728,Stile near: NY26242 29621,-3.1447856,54.656264
729,Stile near: NY46271 04687,-2.8298246,54.434744
730,Stile near: SD66301 92488,-2.5196579,54.326841
731,Stile near: SD66325 92464,-2.5192804,54.326628
732,Stile near: NY34133 23458,-3.0211173,54.601983
733,Stile near: SD23833 74219,-3.1678814,54.158111
734,Stile near: SD23850 74203,-3.167625,54.157966
735,Stile near: SD24146 74168,-3.16309,54.157698
736,Stile near: SD24970 73999,-3.1504189,54.156305
737,Stile near: SD24493 74144,-3.1577687,54.157537
738,Stile near: SD24604 74129,-3.156067,54.157419
739,Stile near: SD25453 73923,-3.14301,54.155684
740,Stile near: SD29919 74001,-3.0746536,54.157022
741,Stile near: NY11680 18433,-3.3670757,54.553408
742,Stile near: NY12478 22309,-3.3558836,54.588371
743,Stile near: NY13309 23935,-3.3435158,54.603117
744,Stile near: SD37183 80014,-2.9647038,54.21199
745,Stile near: SD37025 80321,-2.9671812,54.214731
746,Stile near: SD37075 80236,-2.9663947,54.213974
747,Stile near: SD38844 78405,-2.9389072,54.197739
748,Stile near: SD39301 78063,-2.9318364,54.194721
749,Stile near: SD39572 77961,-2.9276624,54.193828
750,Stile near: SD39000 78296,-2.936486,54.196774
751,Stile near: SD22612 81260,-3.1883907,54.22119
752,Stile near: SD23219 83875,-3.1797625,54.244782
753,Stile near: SD23348 83122,-3.1775854,54.238032
754,Stile near: SD24125 84011,-3.1658953,54.24614
755,Stile near: SD24001 84822,-3.1679938,54.253404
756,Stile near: SD23950 83083,-3.1683423,54.237773
757,Stile near: SD23721 82937,-3.1718187,54.236431
758,Stile near: SD23633 82898,-3.1731545,54.236068
759,Stile near: SD23556 82374,-3.1742013,54.231346
760,Stile near: SD23565 82312,-3.1740501,54.23079
761,Stile near: NY26032 24504,-3.1467523,54.610261
762,Stile near: NY61168 15005,-2.6015381,54.528828
763,Stile near: NY61456 14865,-2.5970741,54.527589
764,Stile near: NY61550 14829,-2.5956095,54.527271
765,Stile near: NY56900 14302,-2.667374,54.522162
766,Stile near: NY57162 14238,-2.6633166,54.521607
767,Stile near: NY60704 08971,-2.6079027,54.474566
768,Stile near: SD74055 86631,-2.399927,54.274666
769,Stile near: SD74494 86734,-2.3931993,54.275606
770,Stile near: SD74820 86832,-2.3881968,54.276511
771,Stile near: SD74761 86835,-2.3891082,54.276534
772,Stile near: SD75024 86891,-2.3850618,54.277048
773,Stile near: SD75514 87159,-2.3775698,54.279483
774,Stile near: SD75613 87226,-2.3760558,54.280087
775,Stile near: SD75789 87035,-2.3733248,54.278374
776,Stile near: SD75700 87083,-2.3747031,54.278802
777,Stile near: SD76278 86630,-2.3657866,54.274761
778,Stile near: SD76335 86636,-2.3649147,54.274819
779,Stile near: SD76128 86708,-2.3681003,54.275454
780,Stile near: SD75859 86715,-2.3722258,54.275507
781,Stile near: SD74400 86334,-2.3946026,54.272011
782,Stile near: SD74654 86450,-2.3907187,54.27307
783,Stile near: SD72922 85629,-2.4172355,54.265594
784,Stile near: SD71816 85751,-2.4342244,54.266637
785,Stile near: SD73085 85750,-2.4147363,54.266697
786,Stile near: SD73210 85835,-2.4128231,54.267461
787,Stile near: SD71930 85867,-2.4324897,54.267679
788,Stile near: SD73714 85910,-2.4050937,54.268168
789,Stile near: SD73463 85976,-2.4089509,54.268741
790,Stile near: SD72067 86043,-2.4303961,54.269277
791,Stile near: SD71487 86057,-2.4393048,54.269369
792,Stile near: SD71392 86118,-2.4407765,54.26991
793,Stile near: SD71111 86260,-2.4451005,54.271171
794,Stile near: SD71032 86303,-2.4463088,54.271548
795,Stile near: SD70949 86336,-2.4475909,54.27184
796,Stile near: SD70864 86366,-2.4489062,54.272107
797,Stile near: SD70732 86462,-2.4509308,54.272964
798,Stile near: SD70694 86471,-2.4515186,54.273039
799,Stile near: SD70671 86491,-2.4518763,54.273223
800,Stile near: SD70644 86501,-2.4522894,54.273311
801,Stile near: SD70540 86549,-2.4538921,54.273731
802,Stile near: SD69936 87014,-2.4632088,54.277878
803,Stile near: SD69699 87198,-2.4668694,54.279521
804,Stile near: SD69607 87268,-2.4682977,54.280136
805,Stile near: SD69423 87691,-2.4711559,54.283928
806,Stile near: SD69474 87898,-2.4703978,54.285791
807,Stile near: SD71034 87377,-2.4463927,54.281205
808,Stile near: SD70821 87438,-2.4496634,54.281737
809,Stile near: SD70515 87461,-2.4543703,54.281928
810,Stile near: SD70250 87701,-2.4584571,54.284072
811,Stile near: SD70177 87818,-2.459587,54.28512
812,Stile near: SD70098 87918,-2.4608198,54.286008
813,Stile near: SD70013 87997,-2.4621268,54.286718
814,Stile near: SD69846 88067,-2.4646973,54.287333
815,Stile near: SD71389 87322,-2.440927,54.280727
816,Stile near: SD72578 86732,-2.4226109,54.275492
817,Stile near: SD72500 86747,-2.4238117,54.275618
818,Stile near: SD72371 86783,-2.4258001,54.275942
819,Stile near: SD72192 86837,-2.4285547,54.276412
820,Stile near: SD72125 86912,-2.4295848,54.277089
821,Stile near: SD71930 86999,-2.4325928,54.277855
822,Stile near: SD71897 87022,-2.4330952,54.278059
823,Stile near: SD71837 87068,-2.4340239,54.278468
824,Stile near: SD71756 87129,-2.4352744,54.279011
825,Stile near: SD72626 85968,-2.4218115,54.268632
826,Stile near: SD61968 78475,-2.5844959,54.200611
827,Stile near: SD62950 78518,-2.5694515,54.201063
828,Stile near: SD66160 80214,-2.5204343,54.216527
829,Stile near: SD51327 89503,-2.7493842,54.298809
830,Stile near: SD51175 89085,-2.7516563,54.295037
831,Stile near: SD51408 89348,-2.7481175,54.29742
832,Stile near: SD51513 89510,-2.746527,54.298887
833,Stile near: SD61826 78274,-2.5866488,54.198791
834,Stile near: SD62415 79654,-2.5777937,54.211239
835,Stile near: SD61954 80317,-2.584949,54.217163
836,Stile near: SD61859 80515,-2.5864226,54.218933
837,Stile near: SD62054 78478,-2.5831697,54.200637
838,Stile near: SD62234 78641,-2.5804376,54.202114
839,Stile near: SD60659 78208,-2.6045199,54.198108
840,Stile near: NY29319 24734,-3.095927,54.612793
841,Stile near: SD49773 92855,-2.7738376,54.32878
842,Stile near: NY23983 15231,-3.17606,54.526639
843,Stile near: NY07552 30965,-3.4348235,54.66525
844,Stile near: NY07541 30861,-3.4349628,54.664316
845,Stile near: NY08134 31333,-3.4259198,54.668665
846,Stile near: NY07915 31288,-3.4293023,54.668218
847,Stile near: NY07547 30938,-3.4349004,54.665007
848,Stile near: NY26595 16315,-3.1359809,54.536761
849,Stile near: SD36752 87927,-2.9729805,54.283048
850,Stile near: SD36392 88371,-2.9785969,54.286988
851,Stile near: SD49032 94753,-2.7855436,54.345759
852,Stile near: NY14824 20387,-3.3190359,54.571498
853,Stile near: SD54839 88443,-2.6952651,54.289603
854,Stile near: SD55779 88645,-2.6808574,54.2915
855,Stile near: NY24687 24590,-3.1675894,54.610833
856,Stile near: NY23170 25022,-3.1911887,54.614482
857,Stile near: SD43655 97313,-2.8687391,54.368197
858,Stile near: SD43612 97237,-2.869385,54.367511
859,Stile near: SD46211 92521,-2.8285426,54.325413
860,Stile near: SD52294 88878,-2.7344314,54.293285
861,Stile near: NY71832 05292,-2.4358298,54.442249
862,Stile near: SD38379 93681,-2.9491871,54.334952
863,Stile near: SD38182 92822,-2.9520265,54.327207
864,Stile near: SD50185 95006,-2.7678515,54.348152
865,Stile near: SD28488 87728,-3.0998413,54.280163
866,Stile near: SD28849 86474,-3.0939951,54.268946
867,Stile near: NY21522 01217,-3.2103646,54.400346
868,Stile near: NY21636 01270,-3.2086182,54.400842
869,Stile near: NY27082 14040,-3.127896,54.51639
870,Stile near: NY26645 16025,-3.1351454,54.53416
871,Stile near: SD49660 96900,-2.7762604,54.365114
872,Stile near: SD49722 96839,-2.7752907,54.364577
873,Stile near: SD49563 96955,-2.7777549,54.365605
874,Stile near: SD49256 85775,-2.7805729,54.265108
875,Stile near: NY30275 04597,-3.0763569,54.431992
876,Stile near: SD31185 78793,-3.0563676,54.200251
877,Stile near: NY14836 26778,-3.320713,54.628917
878,Stile near: NY13652 27891,-3.3393792,54.638722
879,Stile near: NY13247 28348,-3.3457821,54.642757
880,Stile near: NY11195 28806,-3.3777079,54.64651
881,Stile near: NY10901 28549,-3.3821912,54.644156
882,Stile near: NY04816 24128,-3.4750042,54.603326
883,Stile near: NY05029 24307,-3.4717719,54.604974
884,Stile near: NY04824 24177,-3.4748994,54.603761
885,Stile near: NY04915 24208,-3.4735003,54.604063
886,Stile near: NY05131 24430,-3.4702242,54.606094
887,Stile near: NY05334 24538,-3.4671194,54.607105
888,Stile near: NY02615 23076,-3.5087219,54.593455
889,Stile near: NY02826 23240,-3.505509,54.594969
890,Stile near: NY01257 23085,-3.5297345,54.59327
891,Stile near: NY01513 23120,-3.5257829,54.593632
892,Stile near: NY15924 31832,-3.3053146,54.674507
893,Stile near: NY12211 29027,-3.3620331,54.64868
894,Stile near: NY39362 04125,-2.9361934,54.428915
895,Stile near: NY37889 19357,-2.9621147,54.56561
896,Stile near: SD39224 89288,-2.9352931,54.295575
897,Stile near: SD41664 98616,-2.8996417,54.379686
898,Stile near: SD18226 93029,-3.2588643,54.326257
899,Stile near: SD18660 93115,-3.2522238,54.327096
900,Stile near: SD18788 93189,-3.250263,54.327786
901,Stile near: SD28444 94270,-3.1020912,54.338944
902,Stile near: SD28251 94445,-3.105099,54.340491
903,Stile near: NY58594 14271,-2.6412082,54.522024
904,Stile near: NY30554 23572,-3.0765251,54.602525
905,Stile near: SD28826 94416,-3.0962444,54.340309
906,Stile near: SD28367 94466,-3.1033194,54.340692
907,Stile near: SD27602 94758,-3.1151526,54.343208
908,Stile near: NY36666 03966,-2.9777226,54.427158
909,Stile near: NY72743 06950,-2.4219399,54.457193
910,Stile near: NY72250 05978,-2.4294608,54.448439
911,Stile near: NY38657 06585,-2.94758,54.45094
912,Stile near: NY40309 09216,-2.922632,54.474776
913,Stile near: NY67866 16289,-2.4981894,54.540837
914,Stile near: NY67614 16956,-2.5021484,54.546815
915,Stile near: NY68238 15975,-2.4924055,54.538041
916,Stile near: SD25853 91782,-3.1413059,54.316218
917,Stile near: SD24492 91008,-3.1620233,54.309065
918,Stile near: SD24274 91027,-3.1653771,54.309198
919,Stile near: SD25988 91792,-3.1392346,54.31633
920,Stile near: SD23697 91588,-3.1743963,54.314154
921,Stile near: SD24374 90986,-3.1638429,54.308847
922,Stile near: NY58137 00278,-2.6462768,54.396239
923,Stile near: NY33106 02982,-3.0323553,54.417862
924,Stile near: NY33389 03145,-3.0280401,54.419363
925,Stile near: SD38384 81788,-2.9466496,54.228082
926,Stile near: SD39156 81803,-2.9348094,54.228306
927,Stile near: SD39136 81913,-2.9351473,54.229294
928,Stile near: SD39108 82283,-2.9356541,54.232614
929,Stile near: SD39182 82414,-2.9345348,54.233799
930,Stile near: SD38126 83092,-2.9508744,54.239768
931,Stile near: SD37727 83180,-2.9570139,54.240506
932,Stile near: SD37247 83348,-2.9644226,54.241957
933,Stile near: SD37243 83385,-2.9644873,54.242294
934,Stile near: SD37697 84562,-2.9577566,54.252923
935,Stile near: SD37751 84604,-2.9569486,54.253309
936,Stile near: SD38556 84767,-2.94462,54.254872
937,Stile near: SD38888 85243,-2.9396235,54.259189
938,Stile near: SD22551 81653,-3.1894276,54.224716
939,Stile near: SD22601 81855,-3.1887118,54.226542
940,Stile near: SD36679 98810,-2.9764089,54.380832
941,Stile near: SD37091 99480,-2.970217,54.386902
942,Stile near: NY73176 40636,-2.4183504,54.759936
943,Stile near: SD54932 94507,-2.6947677,54.344105
944,Stile near: SD71082 84601,-2.4453816,54.256256
945,Stile near: SD69974 86157,-2.4625393,54.270178
946,Stile near: SD72377 82554,-2.4253135,54.237932
947,Stile near: SD72494 82940,-2.4235563,54.241411
948,Stile near: SD72600 83243,-2.4219618,54.24414
949,Stile near: SD72652 83623,-2.421199,54.247558
950,Stile near: SD72754 84234,-2.4196868,54.253053
951,Stile near: SD72751 84121,-2.4197254,54.252037
952,Stile near: SD72712 84481,-2.420359,54.255265
953,Stile near: SD72544 84495,-2.4229383,54.255382
954,Stile near: SD72443 84982,-2.4245309,54.259754
955,Stile near: SD72286 85470,-2.4269851,54.264133
956,Stile near: SD72163 85689,-2.4288904,54.266096
957,Stile near: SD71862 86270,-2.4335598,54.271299
958,Stile near: SD71765 86376,-2.4350657,54.272251
959,Stile near: SD71560 86532,-2.4382345,54.273639
960,Stile near: SD71507 86566,-2.4390502,54.273938
961,Stile near: SD71100 86845,-2.4453265,54.276425
962,Stile near: SD71138 86792,-2.4447311,54.275954
963,Stile near: SD71140 86794,-2.444706,54.275969
964,Stile near: SD70660 86840,-2.4520869,54.276356
965,Stile near: SD70718 86993,-2.4511979,54.277736
966,Stile near: SD70851 87026,-2.4491622,54.278034
967,Stile near: SD70855 87030,-2.4490991,54.278079
968,Stile near: SD71537 85588,-2.4384933,54.265157
969,Stile near: SD67225 90878,-2.505278,54.312432
970,Stile near: SD66897 90985,-2.5103333,54.313376
971,Stile near: SD66955 90923,-2.509431,54.31282
972,Stile near: SD67229 90927,-2.5052206,54.312874
973,Stile near: SD66961 90946,-2.5093383,54.313025
974,Stile near: SD66508 91243,-2.5163273,54.315667
975,Stile near: SD66430 91358,-2.5175411,54.316694
976,Stile near: SD67453 91211,-2.5018029,54.31544
977,Stile near: SD67614 91420,-2.4993483,54.317333
978,Stile near: SD67665 91512,-2.4985777,54.318161
979,Stile near: SD67750 91544,-2.4972694,54.318456
980,Stile near: SD67676 92013,-2.4984587,54.322668
981,Stile near: SD67731 92354,-2.4976504,54.325736
982,Stile near: SD66348 92435,-2.5189221,54.326371
983,Stile near: SD27873 89103,-3.1096198,54.292434
984,Stile near: NY35599 27213,-2.9992539,54.635909
985,Stile near: SD38324 83012,-2.9478168,54.239069
986,Stile near: SD38454 83027,-2.9458356,54.239219
987,Stile near: SD38442 83104,-2.9460304,54.239909
988,Stile near: SD38614 83141,-2.9433961,54.240263
989,Stile near: SD37994 83177,-2.9529226,54.240516
990,Stile near: SD38666 83173,-2.9426065,54.24056
991,Stile near: SD39013 83425,-2.9373347,54.242865
992,Stile near: SD39155 83481,-2.9351669,54.243389
993,Stile near: NY68651 27710,-2.4872786,54.64352
994,Stile near: NY68792 27851,-2.4851081,54.644793
995,Stile near: NY73276 03449,-2.4134103,54.425766
996,Stile near: NY73152 03572,-2.4153318,54.426861
997,Stile near: NY73009 03654,-2.4175438,54.427595
998,Stile near: NY72441 03909,-2.4263109,54.429852
999,Stile near: NY73922 02087,-2.4033275,54.413556
1000,Stile near: SD24281 76582,-3.1616245,54.179411
1001,Stile near: SD24504 75932,-3.1580367,54.1736
1002,Stile near: SD25703 76807,-3.1398918,54.181636
1003,Stile near: SD25327 76608,-3.1456142,54.179793
1004,Stile near: SD24856 77311,-3.1530039,54.186048
1005,Stile near: SD24607 77323,-3.156811,54.186116
1006,Stile near: SD18069 84696,-3.2589849,54.251362
1007,Stile near: SD18326 85349,-3.255224,54.257266
1008,Stile near: SD18504 85364,-3.2524996,54.257433
1009,Stile near: SD18202 85731,-3.2572356,54.26068
1010,Stile near: SD19479 85704,-3.237622,54.26064
1011,Stile near: SD19481 85716,-3.2376018,54.260746
1012,Stile near: SD18221 85876,-3.2569832,54.261987
1013,Stile near: SD19319 85917,-3.2401397,54.262527
1014,Stile near: SD18424 86170,-3.2539472,54.26466
1015,Stile near: SD18504 86270,-3.2527392,54.265572
1016,Stile near: SD18776 86360,-3.2486032,54.266427
1017,Stile near: SD18841 84299,-3.2470456,54.247916
1018,Stile near: SD18996 84350,-3.2446802,54.2484
1019,Stile near: SD24451 76023,-3.1588779,54.174407
1020,Stile near: SD30333 81429,-3.0700366,54.223818
1021,Stile near: SD30247 81446,-3.0713688,54.223958
1022,Stile near: SD29699 82297,-3.0799727,54.231534
1023,Stile near: SD29617 82391,-3.081247,54.23237
1024,Stile near: SD29494 82507,-3.0831676,54.233396
1025,Stile near: SD29557 82658,-3.0822273,54.234757
1026,Stile near: SD29597 82729,-3.0816323,54.235405
1027,Stile near: SD30707 83121,-3.0647034,54.239079
1028,Stile near: SD30459 83319,-3.06855,54.240823
1029,Stile near: SD30111 83384,-3.0738947,54.241357
1030,Stile near: SD30023 83410,-3.0752549,54.24158
1031,Stile near: SD29878 83583,-3.0775265,54.243112
1032,Stile near: NY11371 15849,-3.3710626,54.530139
1033,Stile near: SD21414 88303,-3.2086193,54.284291
1034,Stile near: SD22352 88974,-3.1943775,54.290464
1035,Stile near: SD22140 88732,-3.1975839,54.28826
1036,Stile near: SD22626 89325,-3.1902682,54.293661
